Journey_Id,Workflow_Type,Total_Gt_Blocks,Line_Break,Merge,Split_Edits,Split_Merge,Size_Change,Line_Shift,Position_Shift,Alignment_Change,Region_Change,Extra_Block,Missing_Block,Block_Match_Time_Drift,VTT_Style,Spanwise_Style_Change,Punctuation_Edits,Word_Edits,Musical_Lyrics,Closed_Caption,Speaker_Transition,Content_Duration,Tier,Created_At
94432da7-9233-4b5f-b8b2-1266f0a6b5ac,closed_captioning,1438,168,11,432,127,0,90,0,0,,218,72,49,0,,279,346,0,235,141,87.752945963541663,3,2026-03-21T19:42:54.417001
b006ba68-4f48-4c4b-a39e-4dd488ccd194,closed_captioning,721,66,17,85,40,0,11,1,0,,18,32,12,278,,124,72,0,47,11,42.76716715494792,2,2026-03-21T17:52:15.388412
fcc467ed-30ac-4d79-8e72-456ccbcc8414,closed_captioning,1012,101,2,241,98,0,58,0,0,,16,36,37,0,,96,199,0,175,88,42.8337646484375,3,2026-03-21T15:21:04.269653
8f2efeba-40d9-4cad-a443-61e9d07079b1,closed_captioning,691,97,1,178,90,0,22,0,0,,73,6,16,0,,86,175,0,130,31,41.460306803385414,2,2026-03-21T07:29:20.172607
feaf1f98-24c4-4a47-8914-4fecf8ec517d,closed_captioning,638,83,6,187,67,0,17,0,0,,7,17,8,18,,107,152,0,130,66,22.1176513671875,2,2026-03-21T06:59:26.497584
2eaf00fe-1705-4ef3-8d2b-c4264ee20350,closed_captioning,518,54,0,133,53,0,26,0,0,,4,6,11,27,,53,92,0,109,50,22.1176513671875,2,2026-03-21T06:25:00.628206
6436ff27-1a2d-434a-a155-c6ab69744999,closed_captioning,565,77,2,128,40,0,23,0,0,,2,8,12,21,,60,88,0,145,61,22.1176513671875,2,2026-03-21T03:07:28.572716
444805b8-d3de-43ca-838a-1c0462139571,closed_captioning,912,89,3,233,78,0,11,0,0,,9,21,24,107,,136,216,0,221,122,42.18333333333333,3,2026-03-21T01:17:27.799329
2910b583-8d92-469b-a629-7eb236241898,closed_captioning,1039,151,18,317,211,0,33,0,0,,4,21,18,0,,285,340,0,245,163,42.751041666666666,3,2026-03-20T23:49:53.334906
af253e5d-6af9-447b-9bde-2156358d4bb8,closed_captioning,945,144,6,218,119,0,35,0,0,,65,34,20,0,,133,251,0,100,90,42.335347493489586,3,2026-03-20T23:45:06.211597
965f2c28-bc3e-4dcc-aa79-f50c41590523,closed_captioning,1705,223,10,531,350,0,182,1,0,,69,24,32,0,,320,377,0,173,34,84.051326497395834,2,2026-03-20T21:15:28.357904
177f474f-a852-4490-b27a-f91b1340fc7b,closed_captioning,932,103,4,215,71,0,93,1,0,,7,16,21,159,,140,201,0,168,116,42.18333333333333,3,2026-03-20T21:06:02.863498
9b4f407b-5315-409b-b69a-29b2a6571b2d,closed_captioning,782,51,2,153,59,0,31,1,0,,126,66,48,157,,84,158,0,134,39,48.75,3,2026-03-20T20:30:04.778729
1b9da3ca-83e4-4e50-8be6-ea534cd1669a,closed_captioning,513,39,3,125,65,0,6,0,0,,0,5,7,0,,101,135,0,72,73,21.624381510416665,2,2026-03-20T19:31:05.743969
04e9d8bd-0dca-4b82-bddf-c35a02df6fe6,closed_captioning,1587,221,5,513,308,0,139,0,0,,114,16,26,0,,197,345,0,118,30,84.051326497395834,1,2026-03-20T18:47:14.215838
ea9c5c4d-cd04-41be-8135-94a58de00827,closed_captioning,969,149,10,277,148,0,42,0,0,,23,26,20,0,,204,261,1,101,143,42.418070475260414,3,2026-03-20T10:37:39.217106
edded1b0-7c05-4aec-8bc6-9f5c3c2c7763,closed_captioning,702,93,2,165,92,0,40,0,0,,78,9,16,0,,89,179,0,101,17,41.846805826822916,2,2026-03-20T08:32:07.785407
a112b4f9-b351-4a7e-bf8f-fd00cb858643,closed_captioning,765,99,7,195,161,0,54,0,0,,27,2,7,0,,78,154,0,113,26,41.778401692708336,1,2026-03-20T05:17:20.749865
f335d46f-0a82-4bc7-8f0e-b3bef7ab826c,closed_captioning,797,109,1,239,161,0,159,0,0,,21,16,24,0,,136,130,0,105,28,42.225516764322919,1,2026-03-20T03:46:41.565437
8552d8dc-5e79-4870-92ac-4ef38439c071,closed_captioning,570,83,2,115,23,0,14,5,0,,7,10,18,0,,91,122,0,127,108,22.117234293619791,2,2026-03-19T23:28:18.801041
8d3e09cc-95fc-44d7-871f-3c358347f070,closed_captioning,735,128,5,205,181,0,41,0,0,,59,7,12,0,,88,147,0,13,18,41.722237141927081,1,2026-03-19T20:43:23.733654
3a55e69d-d531-4cd0-8cc4-c226fb2389b5,closed_captioning,766,99,7,142,73,0,24,0,0,,59,7,19,0,,84,161,0,136,29,41.564855957031249,2,2026-03-19T17:10:00.158477
607082cb-1cb1-49bf-bdb6-81bac426e61a,closed_captioning,766,78,3,141,67,0,38,1,0,,79,27,27,199,,93,120,0,87,34,42.18333333333333,2,2026-03-19T03:33:07.693752
13e6b82b-4c04-4fe8-b233-54e5988052c4,closed_captioning,836,84,7,302,177,0,181,0,0,,131,46,23,209,,151,194,0,107,65,42.18333333333333,3,2026-03-19T03:28:44.121623
e7fa8543-e37f-47ae-9fdf-b8aa41496deb,closed_captioning,713,94,3,192,136,0,26,0,0,,48,4,9,0,,70,117,0,116,21,41.576534016927084,1,2026-03-19T01:53:00.172523
0b7b3217-5757-46a5-ac20-032ce49dcbda,closed_captioning,508,66,8,180,143,0,35,0,0,,7,9,14,10,,215,205,0,93,75,22.418229166666666,2,2026-03-19T00:02:45.638494
4d043825-0469-46a2-9b5c-d0668629726b,closed_captioning,814,76,0,293,117,0,49,0,0,,125,53,28,0,,222,264,0,151,148,42.335347493489586,3,2026-03-18T22:27:00.815863
11bc0210-de81-4183-b55a-533f13fc8245,closed_captioning,536,102,8,85,36,0,24,0,0,,3,11,14,0,,92,105,0,109,121,22.117234293619791,2,2026-03-18T20:22:44.969450
26adc745-94e2-4aca-a5f6-0edd07374f15,closed_captioning,579,68,17,133,50,0,36,0,0,,3,3,13,26,,86,91,0,195,104,22.1176513671875,2,2026-03-18T18:06:20.259907
e61659b3-17ac-4f41-9043-01b41b1b7bee,closed_captioning,954,130,20,279,166,0,174,6,6,,21,24,23,0,,202,258,0,320,197,43.877860514322919,3,2026-03-18T09:51:10.468719
f3b6d22a-a4e0-4cff-95a2-54a3a6e56324,closed_captioning,921,105,10,353,132,0,208,0,0,,91,45,17,0,,270,328,0,99,167,41.541499837239584,3,2026-03-18T09:28:21.907401
1122ee26-0cc4-4943-bae2-0862e8e68e1c,closed_captioning,884,85,4,270,149,0,68,0,0,,72,33,28,0,,206,215,0,118,94,41.334627278645833,3,2026-03-18T03:56:17.420336
c0de321d-eac1-4ca9-87b3-10567373a425,closed_captioning,2214,302,25,686,347,0,140,1,0,,34,84,37,0,,451,448,2,579,462,87.184318033854169,3,2026-03-18T02:41:44.826830
7cf3eda5-b86f-4e24-8df8-e7034365b6af,closed_captioning,771,84,4,189,120,0,32,2,0,,15,15,35,289,,151,126,0,74,28,42.76716715494792,2,2026-03-18T02:06:14.705140
2805b610-e972-44bc-9136-8c4dc3b5b452,closed_captioning,293,20,1,49,34,0,26,0,0,,85,9,7,35,,34,34,0,18,3,22.122100830078125,2,2026-03-18T00:41:24.993239
e7d19402-6377-4139-8d85-87bb92ead432,closed_captioning,579,59,2,237,90,0,22,5,2,,9,20,7,3,,124,156,0,195,153,22.418229166666666,2,2026-03-18T00:10:27.314427
54aadd54-47e6-4dca-b3ca-254caa964e1b,closed_captioning,262,34,0,40,20,0,49,2,0,,68,10,6,29,,42,26,0,11,11,22.122794596354165,2,2026-03-17T22:18:24.415622
dd56086a-fef9-4747-ac2d-a54f2f06078a,closed_captioning,1153,143,7,338,123,0,13,0,0,,6,18,32,0,,191,309,0,247,154,42.833902994791664,3,2026-03-17T22:03:06.023560
592b0720-c1eb-4f04-a9cb-e9a2bf6154b5,closed_captioning,1601,191,8,468,271,0,127,1,1,,67,21,61,0,,301,288,0,120,47,84.017960611979163,2,2026-03-17T17:35:15.230029
fceaa4c7-99cf-43df-b5ff-53e2a193055e,closed_captioning,1062,174,8,314,154,0,61,0,0,,32,32,16,0,,200,281,0,139,180,42.418766276041666,3,2026-03-17T16:08:42.666774
467f940f-d5eb-4535-9b79-ee8233d308b0,closed_captioning,1027,178,16,261,117,0,65,0,0,,17,24,18,0,,184,276,0,119,154,42.418070475260414,3,2026-03-17T15:42:19.340290
011a4606-e193-40e3-a37c-61d08875ca9c,closed_captioning,1049,158,16,232,116,0,26,0,0,,20,32,25,0,,156,192,0,135,135,42.418070475260414,3,2026-03-17T15:24:21.618569
3fa4f81a-496b-4740-8f8e-ff6097d128de,closed_captioning,874,77,7,317,111,0,116,0,0,,197,76,23,0,,248,238,0,109,176,43.419071451822916,3,2026-03-17T14:29:51.100264
e190526b-44c1-4278-8adb-1988ff8d58d2,closed_captioning,1264,152,10,392,205,0,14,25,14,,13,30,27,0,,225,278,1,272,269,43.79375,2,2026-03-17T11:24:21.340561
c38dc4ed-e723-4795-bfc0-a472496bdfb3,closed_captioning,871,114,4,243,130,0,49,0,0,,92,34,25,0,,180,222,0,113,83,45.3974365234375,3,2026-03-17T04:37:31.014400
f5819c26-090d-4079-b19f-a4f7f69b7f74,closed_captioning,1121,127,0,301,108,0,22,0,0,,11,32,31,0,,133,218,0,173,149,42.751041666666666,3,2026-03-16T23:31:05.711656
8583dfc1-89d9-4048-8f27-fbc3bfe523a8,closed_captioning,928,111,8,337,185,0,159,0,0,,27,20,24,0,,213,244,1,179,137,42.33604329427083,2,2026-03-16T23:26:49.989751
bb976c31-f16a-440c-b4db-64b1906b03ed,closed_captioning,718,77,2,183,129,0,42,0,0,,89,21,18,0,,75,134,0,141,28,42.057014973958331,2,2026-03-16T20:57:03.204250
b8a40c5a-3ac2-4667-b7df-ae18ded93df8,closed_captioning,740,136,2,138,89,0,13,0,0,,61,11,17,0,,84,165,0,23,14,41.74169921875,1,2026-03-16T20:10:37.813508
e2c3b257-7c87-4f2d-9682-6ccabf0d7efe,closed_captioning,1093,179,17,269,196,0,46,0,0,,89,8,38,0,,176,225,0,91,6,84.167415364583334,2,2026-03-16T18:36:45.003882
8e45be29-bc16-46b7-93e5-e7d92b83afce,closed_captioning,799,104,6,200,83,0,117,7,1,,38,48,41,46,,118,153,0,133,35,42.334513346354164,3,2026-03-16T17:20:19.933251
bdaca8ec-5310-451c-84d3-ce5683d7695b,closed_captioning,1041,156,6,325,141,0,65,0,0,,46,62,26,0,,192,282,1,106,141,43.419071451822916,3,2026-03-16T16:58:00.438875
b94cd51f-6b24-493c-988d-a7a34ba52bb0,closed_captioning,998,125,9,277,133,0,37,0,0,,41,49,20,0,,211,303,0,98,112,42.335347493489586,3,2026-03-16T15:41:26.001489
7f9b57a6-9414-4570-8c66-fdf73ddb9ed5,closed_captioning,1082,113,23,223,134,0,15,0,0,,12,25,25,0,,186,194,0,220,174,43.783740234375,3,2026-03-15T19:41:52.785800
550657fa-0c5c-4552-b2c3-3c9bb69b1ddd,closed_captioning,662,71,10,162,66,0,6,0,0,,25,12,24,0,,165,145,0,31,7,42.184505208333334,1,2026-03-14T16:31:02.279295
3f784b58-26cd-44b9-8b9d-4e7c63803296,closed_captioning,463,64,1,141,78,0,12,0,0,,4,8,11,19,,92,112,0,85,62,22.1176513671875,2,2026-03-14T14:31:34.285710
b004bec2-a337-48c6-b2fc-b54d39c55a91,closed_captioning,563,86,5,194,106,0,41,0,0,,2,5,13,28,,73,97,0,143,86,22.1176513671875,2,2026-03-14T13:06:55.523851
52ec4ae4-f6e8-4012-b5d5-de391f4bd8f7,closed_captioning,864,96,4,248,90,0,85,0,0,,54,38,41,147,,141,242,0,147,77,48.75,3,2026-03-14T11:49:41.487883
6abd1001-db99-4d97-a85d-ccb2a4c9c990,closed_captioning,1753,253,7,349,127,0,58,4,0,,12,37,79,211,,171,311,0,323,117,84.516666666666666,3,2026-03-14T10:46:46.309588
f8f31fb1-79a6-41c5-adb7-ff96eb0cc093,closed_captioning,581,88,2,128,54,0,36,0,0,,2,12,18,0,,72,112,1,211,94,22.1176513671875,3,2026-03-14T10:04:55.360533
d77585ee-68b4-4ffc-b557-cc614c8e079b,closed_captioning,544,58,3,146,60,0,35,0,0,,11,12,9,0,,122,132,1,115,90,22.1176513671875,3,2026-03-14T09:35:52.418449
dc67436c-d214-4fe1-9fac-559fe04d0756,closed_captioning,605,81,10,148,56,0,52,0,0,,2,8,9,0,,91,126,1,220,147,22.1176513671875,3,2026-03-14T08:57:49.996183
4aa29507-5fbb-458b-bdc7-a26eb38fc10f,closed_captioning,603,83,6,136,52,0,14,1,1,,26,38,24,80,,78,151,0,63,23,42.334651692708334,2,2026-03-14T05:11:26.832797
4a86b349-bfc9-41c2-9289-e878ccef6c8f,closed_captioning,1147,149,7,291,166,0,80,0,0,,17,35,31,0,,271,296,0,352,237,44.234468587239583,3,2026-03-13T22:53:02.709231
6638051d-cc69-4d18-b596-fc43b881fe16,closed_captioning,849,71,1,160,66,0,24,1,0,,11,32,34,209,,102,196,0,108,33,43.4600830078125,3,2026-03-13T22:16:07.294967
ff7a7e0d-28b2-4296-a29e-253b6353e154,closed_captioning,1424,152,8,417,202,0,152,0,0,,426,52,48,0,,214,331,0,151,171,88.6031005859375,3,2026-03-13T22:15:52.964369
b8c750ed-db64-4848-8926-fdb9d2ce1186,closed_captioning,1594,152,13,329,191,0,120,0,0,,60,82,42,0,,255,307,0,244,226,66.153308105468753,3,2026-03-13T20:02:39.779174
98f77914-3628-4fdb-aafe-c48299dfe7d1,closed_captioning,938,136,6,248,104,0,12,0,0,,12,37,26,0,,104,177,0,133,70,42.750345865885414,3,2026-03-13T08:24:53.914850
54b487f4-ab4d-4408-8cf4-20a996d920cc,closed_captioning,596,73,3,176,80,0,23,0,0,,9,9,17,12,,90,139,0,180,89,22.418229166666666,2,2026-03-13T03:12:31.409502
9ebafadc-368a-4aa5-a4f9-5d845b6ace6f,closed_captioning,486,53,2,103,61,0,17,1,1,,12,9,5,3,,44,69,0,102,46,22.418229166666666,2,2026-03-12T23:01:58.377832
15600181-c5cd-4b2a-8b9d-39367f8e24b3,closed_captioning,989,107,16,231,130,0,105,0,0,,10,19,11,0,,158,217,0,126,82,42.820556640625,3,2026-03-12T11:48:03.018940
17205678-ffb1-4417-be5e-065fa20c1db6,closed_captioning,1072,84,17,238,118,0,29,0,0,,14,20,27,0,,155,215,0,221,161,44.336234537760419,2,2026-03-12T07:56:03.305242
ef22e8ec-224f-4541-a5e2-f22020f2d7a4,closed_captioning,1029,150,11,230,106,0,80,4,0,,7,14,26,0,,163,182,0,211,123,43.419071451822916,3,2026-03-12T06:39:58.657460
3aa23d15-2864-4633-be6a-7f431730c0a4,closed_captioning,1018,124,7,315,204,0,147,5,0,,21,20,20,0,,209,234,0,215,147,43.800699869791664,3,2026-03-12T04:29:56.948833
95d0092c-5585-48ca-95fe-1b6586d619b7,closed_captioning,1147,155,3,248,102,0,74,0,0,,20,26,36,0,,142,215,0,355,183,44.234468587239583,3,2026-03-12T01:09:20.840625
d39d79bc-862e-4809-bef5-41a9daebb728,closed_captioning,1082,119,22,180,98,0,9,0,0,,13,24,27,0,,116,147,0,221,147,43.783740234375,3,2026-03-12T00:11:05.449037
b3bbffab-5d3a-4bf9-bd0d-4c76fe693bfb,closed_captioning,1074,141,4,238,98,0,33,3,2,,47,30,24,0,,150,195,0,284,176,43.917484537760416,3,2026-03-11T23:57:40.592352
7a460fa0-c555-47a8-8025-36f44fcc8a3e,closed_captioning,265,12,3,62,38,0,39,0,0,,85,10,1,25,,41,46,0,14,11,22.122100830078125,2,2026-03-11T21:02:15.481889
9ab4b35c-2925-4797-8faf-ee2c72f9d1c0,closed_captioning,813,94,13,308,133,0,59,0,0,,112,22,16,0,,218,249,0,104,87,41.251208496093753,3,2026-03-11T17:02:22.852804
c76c7ba2-6af6-4fb8-b167-5666c4b67413,closed_captioning,703,16,0,100,47,0,10,0,0,,411,441,31,0,,42,77,0,37,22,41.333654785156249,1,2026-03-11T01:25:46.675781
14be5ea4-34c1-485c-a1d7-c1905baf22c0,closed_captioning,1363,5,0,96,22,0,53,0,0,,1128,1122,11,0,,93,114,0,36,26,83.663444010416669,3,2026-03-10T22:12:29.365134
9df63d95-bc74-467d-9f30-141c305c3b71,closed_captioning,1084,120,6,317,196,0,15,0,0,,42,50,25,0,,209,202,0,112,155,42.418070475260414,3,2026-03-10T21:33:29.368595
748166e5-46d0-4ced-bddd-046e53293495,closed_captioning,1075,90,19,210,94,0,30,0,0,,15,23,13,0,,170,221,0,161,151,42.833902994791664,3,2026-03-10T16:00:10.588927
c6ed4cf2-ceb3-4ae8-a3a4-60597e3dd232,closed_captioning,490,19,1,140,63,0,56,1,0,,401,34,9,61,,58,114,0,90,59,42.334513346354164,2,2026-03-10T11:33:05.114970
ce2f34cb-a1b9-44e5-bb46-1905b463be5c,closed_captioning,577,67,2,181,53,0,22,0,0,,5,14,15,0,,125,160,0,233,129,22.1176513671875,2,2026-03-10T09:06:21.965295
d462d155-d38f-4e8c-8be1-46636f764758,closed_captioning,484,51,0,169,109,0,16,0,0,,1,2,10,0,,41,69,0,1,0,21.621600341796874,2,2026-03-10T08:16:23.098405
477762be-1444-4064-a3e1-3f51e80b42a3,closed_captioning,1672,169,9,513,195,0,127,0,0,,278,79,57,0,,264,382,0,218,258,90.755940755208329,3,2026-03-08T00:35:16.655115
f85a5f1e-39d9-4b95-a5af-6f10c53c1096,closed_captioning,842,96,5,276,144,0,155,0,0,,182,51,23,0,,209,229,0,82,119,43.419071451822916,3,2026-03-07T18:38:33.614257
d5f162ba-6626-4a4a-b600-7eef3da08526,closed_captioning,823,101,2,196,83,0,13,0,0,,10,25,27,138,,90,177,0,172,50,42.18333333333333,3,2026-03-07T15:03:03.262925
fe0f08de-6719-4f4a-8dcb-f5b563f327ea,closed_captioning,1454,173,5,396,187,0,238,0,0,,13,37,32,0,,187,319,0,212,147,64.084159342447919,3,2026-03-07T12:11:01.650552
5a93bf26-d6fb-45c8-b69d-09d40afcf4c0,closed_captioning,1037,117,14,214,105,0,39,0,0,,10,22,22,0,,133,174,0,222,133,44.670735677083336,2,2026-03-07T06:33:48.558326
060733b4-f2fa-4187-8b52-d5b6a3bd1b8a,closed_captioning,560,91,5,112,53,0,31,0,0,,10,16,19,0,,76,104,0,128,114,22.117234293619791,2,2026-03-07T01:51:33.056022
adbe5b7d-218d-44ef-899e-808374a7ca44,closed_captioning,1069,127,5,305,159,0,64,14,0,,15,16,28,0,,159,201,0,247,153,43.917484537760416,3,2026-03-07T01:35:54.087461
0f849af8-36d6-462f-9948-a1bbf8cf04a8,closed_captioning,510,31,0,87,34,0,23,0,0,,4,14,18,77,,56,70,0,102,51,22.1,2,2026-03-06T23:12:37.909241
cbec8e71-3e6e-4a9b-9663-ca6ce21ff718,closed_captioning,575,120,12,132,58,0,35,0,0,,8,11,12,0,,113,155,0,119,80,22.434912109375,3,2026-03-06T02:41:52.616351
5075ca13-c5a7-4af5-b7a2-2d8ce6783dab,closed_captioning,1077,202,16,237,162,0,20,0,0,,14,14,17,0,,176,232,0,224,94,42.750345865885414,3,2026-03-05T20:24:03.924194
f47e54ab-0d71-4106-9b39-6174ec36c6c0,closed_captioning,844,109,4,239,81,0,51,0,0,,176,66,24,0,,152,209,0,150,116,46.41859537760417,3,2026-03-05T13:30:49.633071
1e3abbc2-fe62-4faf-b977-1c2eabb028d9,closed_captioning,968,122,4,216,84,0,37,0,0,,11,36,34,0,,180,218,0,149,82,42.750345865885414,3,2026-03-05T07:18:50.593291
4566cfd8-aa7c-4058-a86a-847872f4e285,closed_captioning,537,68,11,151,89,0,10,1,0,,10,20,16,0,,135,155,0,71,109,21.618819173177084,2,2026-03-05T03:50:25.926771
d39ada12-9234-4557-9b76-a98a56efaf75,closed_captioning,320,30,1,40,20,0,19,0,0,,85,20,8,37,,38,28,0,19,7,22.105415852864585,3,2026-03-05T01:27:47.571776
d4fb4a43-9501-46cc-92dc-c0d10507786a,closed_captioning,505,38,0,111,30,0,26,0,0,,291,21,16,97,,47,97,0,103,53,42.25,3,2026-03-04T20:11:12.491659
85d1c6d8-8e6c-4414-84e9-d72abfcf3388,closed_captioning,671,88,4,169,135,0,48,0,0,,69,2,19,0,,70,155,0,77,4,42.18519694010417,1,2026-03-03T14:50:37.405466
018847a3-8805-4cb0-bf14-5bc4c5936307,closed_captioning,1100,108,1,278,106,0,147,0,0,,15,26,32,0,,148,252,0,183,91,42.750345865885414,3,2026-03-03T12:29:22.465964
88498291-2e82-4ddc-bae5-d2e17c4f1f71,closed_captioning,878,101,4,252,88,0,36,0,0,,27,42,36,56,,98,160,0,170,66,42.334513346354164,3,2026-03-03T11:31:00.309014
4b23bb71-cacb-4def-8102-f86a4ce3f4e7,closed_captioning,589,99,2,136,37,0,35,2,0,,12,17,14,0,,76,110,0,122,98,22.117234293619791,2,2026-03-03T08:29:36.471986
98b426d9-6295-4177-ba35-7e8b01e78441,closed_captioning,264,31,2,38,30,0,33,1,0,,49,10,9,29,,16,16,0,9,3,22.122794596354165,2,2026-03-02T22:08:27.891624
e8b6694c-c666-40ad-aeaf-df7cf1b992bd,closed_captioning,506,84,4,94,42,0,18,0,0,,5,5,9,4,,47,80,0,83,33,22.418229166666666,2,2026-03-02T21:17:37.773517
cefb581f-5c2d-4a64-b6bd-d9ffb33c01a7,closed_captioning,1075,129,9,321,195,0,118,0,0,,12,24,24,13,,166,221,0,294,256,43.193716666666667,2,2026-03-02T18:20:44.222332
9ab70d9f-fbc1-4e13-bb12-1743a7caee55,closed_captioning,935,132,6,309,118,0,53,0,0,,135,30,13,0,,317,339,0,119,138,43.419071451822916,3,2026-02-28T04:35:16.989816
be1c79a7-857a-4f8f-969b-8ee4b0beef88,closed_captioning,500,76,1,111,53,0,11,0,0,,5,8,4,22,,72,107,0,126,72,22.1176513671875,2,2026-02-28T02:38:01.326586
8a88fe97-32d6-4e43-801c-d45597c7adc3,closed_captioning,539,85,3,148,78,0,32,0,0,,2,9,14,21,,92,138,0,129,80,22.120432535807293,2,2026-02-28T02:37:45.020556
214bbc76-7756-4cdb-96a8-22a81ac47553,closed_captioning,566,91,2,153,77,0,30,0,0,,7,16,11,25,,89,111,0,150,68,22.1176513671875,2,2026-02-28T02:26:38.389278
8f546f7d-ec6a-4498-bb0c-f467090b9ff7,closed_captioning,798,98,11,138,72,0,53,0,0,,83,20,18,0,,116,133,0,61,61,42.25123697916667,3,2026-02-28T02:08:49.376593
2b4dd36d-73b8-43d6-bb5b-6fd2ee4cba9c,closed_captioning,776,84,3,161,66,0,9,3,0,,9,20,42,131,,88,146,0,160,63,42.18333333333333,3,2026-02-27T23:57:09.515485
7125a9b6-48d2-4d19-be80-79d3342abe01,closed_captioning,1046,135,1,303,111,0,63,0,0,,83,74,16,0,,185,328,1,133,138,42.335347493489586,3,2026-02-27T23:05:15.661635
acb46019-a842-40d6-a8ca-ca697ae05a62,closed_captioning,754,95,4,210,108,0,40,0,0,,102,32,48,0,,161,169,0,159,71,43.834069824218751,3,2026-02-27T22:52:09.830222
3076f4fc-12ce-469a-8ac4-04bafba9ca23,closed_captioning,1594,139,8,312,161,0,70,0,0,,61,80,48,0,,196,288,0,246,201,66.153308105468753,3,2026-02-27T22:47:51.742436
41095ef1-beff-44b7-b86c-56e9808952ee,closed_captioning,790,89,5,203,67,0,41,1,0,,138,43,30,138,,122,161,0,140,61,48.75,3,2026-02-27T20:18:35.815590
c4046088-85f7-4635-9437-77b99c1af7ab,closed_captioning,640,84,4,232,113,0,32,0,0,,16,4,35,0,,147,111,0,11,6,42.184505208333334,2,2026-02-27T17:36:01.446094
44f03e5c-73c6-4643-a146-807dabf46c15,closed_captioning,738,68,4,139,45,0,65,1,0,,72,22,24,163,,73,129,0,81,31,42.18333333333333,3,2026-02-27T14:39:52.684987
a06110ee-8c26-4935-bdd5-4f2c0c8a059f,closed_captioning,975,118,7,354,115,0,242,0,0,,75,53,32,0,,292,337,0,131,240,41.541499837239584,3,2026-02-27T13:51:55.687488
8ca624f3-c911-4151-8897-08f8e775b386,closed_captioning,1764,325,38,363,225,0,101,0,0,,15,28,40,0,,243,420,0,298,110,85.153816731770831,3,2026-02-27T10:52:29.751742
90a91d4e-1207-4dac-88da-ef44c99dd614,closed_captioning,678,120,3,147,119,0,83,0,0,,7,3,18,0,,56,53,0,93,8,42.184362792968749,1,2026-02-27T03:34:39.589464
d05a4c32-7934-4b33-a6cc-e780f9e59c3d,closed_captioning,1137,129,6,300,144,0,73,0,0,,16,37,32,0,,152,193,0,193,139,42.833902994791664,3,2026-02-27T00:37:45.715885
2b6618de-5483-45f4-bdb6-cefa8ed8aaf9,closed_captioning,767,101,4,191,82,0,111,0,0,,128,62,47,213,,104,187,0,81,55,42.18333333333333,3,2026-02-26T20:14:02.749406
99bc344a-3203-439b-9b9f-ed635dd23e51,closed_captioning,857,96,3,245,105,0,31,0,0,,100,29,41,2,,133,213,0,135,85,44.41770833333333,3,2026-02-26T16:12:07.656533
ef111c91-0ddf-4922-b8d3-9f44ff691f83,closed_captioning,1090,168,6,182,105,0,27,0,0,,6,12,19,0,,72,124,0,220,80,50.568851725260416,3,2026-02-26T15:47:10.763447
9a5611f8-66ad-4ac7-8273-3e39fa429899,closed_captioning,546,113,5,95,23,0,64,0,0,,1,2,8,22,,70,100,0,123,67,22.1176513671875,2,2026-02-26T03:04:07.629961
19fdc77b-d361-4fc7-bbc9-6e5821f8f1b1,closed_captioning,587,80,3,201,69,0,34,0,0,,6,16,13,0,,121,143,0,130,168,22.117234293619791,2,2026-02-26T00:31:30.410841
104b6549-e314-4469-9043-c550c7eb66bf,closed_captioning,848,115,6,248,108,0,76,0,0,,120,33,25,0,,159,206,0,170,102,45.943815104166667,3,2026-02-25T20:51:58.446105
7fc989e9-eaf6-425b-a455-c5738f34b47f,closed_captioning,814,83,1,230,140,0,58,2,0,,141,37,19,2,,176,199,0,87,86,44.41770833333333,3,2026-02-25T18:05:55.952247
9954b66e-8535-4f82-b70a-76f69dd4ec45,closed_captioning,1003,92,3,355,178,0,54,0,0,,43,33,27,0,,248,220,0,173,108,43.85075276692708,2,2026-02-25T15:29:52.963666
99f0921c-47d5-4800-8a97-b54aa466dfd7,closed_captioning,559,70,6,142,97,0,65,0,0,,11,13,7,0,,102,118,0,97,86,22.417533365885415,2,2026-02-25T15:16:08.296034
592fd977-7d00-41df-a13e-99afc073bdf5,closed_captioning,955,163,28,218,109,0,19,0,0,,29,35,21,0,,185,254,0,347,156,40.91754150390625,3,2026-02-25T15:16:08.047693
26ce1123-5691-4bde-9a28-bc8b9a5d9904,closed_captioning,594,92,1,108,43,0,50,0,0,,2,6,11,0,,84,127,0,109,52,22.434912109375,3,2026-02-25T13:02:39.207188
4a614bce-c67a-4895-a5f7-9dcdec00b09f,closed_captioning,940,84,5,356,261,0,165,1,0,,1,8,20,86,,287,166,0,27,25,42.30128580729167,2,2026-02-25T09:54:45.955873
316a531d-e940-49a3-85eb-4c5d76449f16,closed_captioning,595,39,5,183,59,0,58,0,0,,5,8,10,0,,124,127,0,194,165,22.1176513671875,3,2026-02-25T09:07:01.861289
992f5fbd-55c0-4944-acd6-17365ea2632c,closed_captioning,981,121,1,223,136,0,28,0,0,,3,11,29,0,,110,142,0,143,67,50.693977864583331,2,2026-02-25T00:25:35.574410
accc8e7a-e592-4020-9cda-05a6fb5e0bba,closed_captioning,502,85,2,145,103,0,37,0,0,,8,8,11,11,,37,69,0,61,29,22.418229166666666,2,2026-02-24T23:58:30.732675
ebc59a28-362b-47af-89c2-c486cbe5e31d,closed_captioning,1003,122,7,242,119,0,62,0,0,,6,24,38,0,,103,178,0,125,70,50.598323567708334,2,2026-02-24T22:36:10.684382
